code,name,market_id,category33_id,category17_id,scale_id
9695,鴨川グランドホテル,3,9050.0,10.0,
9696,ウィザス,3,9050.0,10.0,
9697,カプコン,1,5250.0,10.0,4.0
9698,クレオ,3,5250.0,10.0,
9699,西尾レントオール,1,9050.0,10.0,6.0
9701,東京會舘,6,9050.0,10.0,
9702,アイ・エス・ビー,1,5250.0,10.0,7.0
9704,アゴーラ・ホスピタリティー・グループ,1,9050.0,10.0,7.0
9706,日本空港ビルデング,1,8050.0,17.0,4.0
9707,ユニマット　リタイアメント・コミュニティ,3,9050.0,10.0,
9708,帝国ホテル,6,9050.0,10.0,
9709,ＮＣＳ＆Ａ,6,5250.0,10.0,
9713,ロイヤルホテル,6,9050.0,10.0,
9715,トランス・コスモス,1,9050.0,10.0,6.0
9716,乃村工藝社,1,9050.0,10.0,6.0
9717,ジャステック,1,5250.0,10.0,7.0
9719,ＳＣＳＫ,1,5250.0,10.0,4.0
9720,ホテル、ニューグランド,3,9050.0,10.0,
9722,藤田観光,1,9050.0,10.0,6.0
9723,京都ホテル,6,9050.0,10.0,
9726,ＫＮＴＣＴホールディングス,1,9050.0,10.0,6.0
9728,日本管財,1,9050.0,10.0,7.0
9729,トーカイ,1,9050.0,10.0,7.0
9731,白洋舎,1,9050.0,10.0,7.0
9733,ナガセ,3,9050.0,10.0,
9734,精養軒,3,9050.0,10.0,
9735,セコム,1,9050.0,10.0,2.0
9739,日本システムウエア,1,5250.0,10.0,7.0
9740,セントラル警備保障,1,9050.0,10.0,7.0
9742,アイネス,1,5250.0,10.0,6.0
9743,丹青社,1,9050.0,10.0,6.0
9744,メイテック,1,9050.0,10.0,4.0
9746,ＴＫＣ,1,5250.0,10.0,7.0
9747,アサツー　ディ・ケイ,1,9050.0,10.0,4.0
9748,エヌジェーケー,6,5250.0,10.0,
9749,富士ソフト,1,5250.0,10.0,6.0
9753,アイエックス・ナレッジ,3,5250.0,10.0,
9755,応用地質,1,9050.0,10.0,6.0
9757,船井総研ホールディングス,1,9050.0,10.0,7.0
9758,ジャパンシステム,3,5250.0,10.0,
9759,ＮＳＤ,1,5250.0,10.0,6.0
9760,進学会,1,9050.0,10.0,7.0
9761,東海リース,6,9050.0,10.0,
9763,丸紅建材リース,1,6050.0,13.0,7.0
9764,技研興業,6,2050.0,3.0,
9765,オオバ,1,9050.0,10.0,7.0
9766,コナミホールディングス,1,5250.0,10.0,4.0
9767,日建工学,6,9050.0,10.0,
9768,いであ,6,9050.0,10.0,
9769,学究社,1,9050.0,10.0,7.0
9776,札幌臨床検査センター,3,9050.0,10.0,
9778,昴,3,9050.0,10.0,
9780,ハリマビステム,3,9050.0,10.0,
9782,ディーエムエス,3,9050.0,10.0,
9783,ベネッセホールディングス,1,9050.0,10.0,4.0
9787,イオンディライト,1,9050.0,10.0,6.0
9788,ナック,1,9050.0,10.0,7.0
9790,福井コンピュータホールディングス,1,5250.0,10.0,7.0
9791,ビケンテクノ,6,9050.0,10.0,
9792,ニチイ学館,1,9050.0,10.0,6.0
9793,ダイセキ,1,9050.0,10.0,6.0
9795,ステップ,1,9050.0,10.0,7.0
9797,大日本コンサルタント,6,9050.0,10.0,
9799,旭情報サービス,6,5250.0,10.0,
9810,日鉄住金物産,1,6050.0,13.0,6.0
9812,テーオー小笠原,3,6050.0,13.0,
9816,ストライダーズ,3,8050.0,17.0,
9818,大丸エナウィン,6,6050.0,13.0,
9820,エムティジェネックス,3,8050.0,17.0,
9823,マミーマート,3,6100.0,14.0,
9824,泉州電業,6,6050.0,13.0,
9826,ＪＥＵＧＩＡ,6,6100.0,14.0,
9827,リリカラ,3,6050.0,13.0,
9828,元気寿司,1,6100.0,14.0,7.0
9829,ながの東急百貨店,3,6100.0,14.0,
9830,トラスコ中山,1,6050.0,13.0,6.0
9831,ヤマダ電機,1,6100.0,14.0,4.0
9832,オートバックスセブン,1,6050.0,13.0,4.0
9835,ジュンテンドー,6,6100.0,14.0,
9836,リーバイ・ストラウス　ジャパン,3,6050.0,13.0,
9837,モリト,6,6050.0,13.0,
9842,アークランドサカモト,1,6100.0,14.0,6.0
9843,ニトリホールディングス,1,6100.0,14.0,4.0
9845,パーカーコーポレーション,6,3200.0,4.0,
9846,天満屋ストア,6,6100.0,14.0,
9849,共同紙販ホールディングス,3,6050.0,13.0,
9850,グルメ杵屋,1,6100.0,14.0,7.0
9852,中央物産,3,6050.0,13.0,
9853,銀座ルノアール,3,6100.0,14.0,
9854,愛眼,1,6100.0,14.0,7.0
9855,くろがねや,6,6100.0,14.0,
9856,ケーユーホールディングス,1,6100.0,14.0,7.0
9857,英和,6,6050.0,13.0,
9861,吉野家ホールディングス,1,6100.0,14.0,4.0
9867,ソレキア,3,6050.0,13.0,
9869,加藤産業,1,6050.0,13.0,6.0
9872,北恵,6,6050.0,13.0,
9873,日本ＫＦＣホールディングス,6,6100.0,14.0,
9876,コックス,3,6100.0,14.0,
9878,セキド,6,6100.0,14.0,
9880,イノテック,1,6050.0,13.0,7.0
9882,イエローハット,1,6050.0,13.0,6.0
9885,シャルレ,6,6050.0,13.0,
9887,松屋フーズ,1,6100.0,14.0,7.0
9888,ＵＥＸ,3,6050.0,13.0,
9889,ＪＢＣＣホールディングス,1,5250.0,10.0,7.0
9890,マキヤ,3,6100.0,14.0,
9895,コンセック,3,6050.0,13.0,
9896,ＪＫホールディングス,1,6050.0,13.0,7.0
9898,サハダイヤモンド,3,6050.0,13.0,
9899,ジョリーパスタ,6,6100.0,14.0,
9900,サガミチェーン,1,6100.0,14.0,7.0
9902,日伝,1,6050.0,13.0,7.0
9903,カンセキ,3,6100.0,14.0,
9904,ベリテ,6,6100.0,14.0,
9906,藤井産業,3,6050.0,13.0,
9908,日本電計,3,6050.0,13.0,
9909,愛光電気,3,6050.0,13.0,
9913,日邦産業,3,6050.0,13.0,
9914,植松商会,3,6050.0,13.0,
9919,関西スーパーマーケット,1,6100.0,14.0,7.0
9927,ワットマン,3,6100.0,14.0,
9928,ミロク情報サービス,1,5250.0,10.0,7.0
9929,平和紙業,6,6050.0,13.0,
9930,北沢産業,1,6050.0,13.0,7.0
9932,杉本商事,1,6050.0,13.0,7.0
9934,因幡電機産業,1,6050.0,13.0,6.0
9936,王将フードサービス,1,6100.0,14.0,6.0
9941,太洋物産,3,6050.0,13.0,
9943,ココスジャパン,3,6100.0,14.0,
9945,プレナス,1,6100.0,14.0,6.0
9946,ミニストップ,1,6100.0,14.0,6.0
9948,アークス,1,6100.0,14.0,6.0
9950,ハチバン,3,6100.0,14.0,
9955,ヨンキュウ,3,6050.0,13.0,
9956,バローホールディングス,1,6100.0,14.0,4.0
9957,バイテックホールディングス,1,6050.0,13.0,7.0
9959,アシードホールディングス,6,6100.0,14.0,
9960,東テク,3,6050.0,13.0,
9962,ミスミグループ本社,1,6050.0,13.0,4.0
9964,アイ・テック,3,6050.0,13.0,
9966,藤久,1,6100.0,14.0,7.0
9967,堺商事,6,6050.0,13.0,
9969,ショクブン,6,6100.0,14.0,
9972,アルテック,1,6050.0,13.0,7.0
9973,小僧寿し,3,6100.0,14.0,
9974,ベルク,1,6100.0,14.0,7.0
9976,セキチュー,3,6100.0,14.0,
9977,アオキスーパー,3,6100.0,14.0,
9978,文教堂グループホールディングス,3,6100.0,14.0,
9979,大庄,1,6100.0,14.0,7.0
9980,マルコ,6,6100.0,14.0,
9982,タキヒヨー,1,6050.0,13.0,7.0
9983,ファーストリテイリング,1,6100.0,14.0,2.0
9984,ソフトバンクグループ,1,5250.0,10.0,1.0
9986,蔵王産業,1,6050.0,13.0,7.0
9987,スズケン,1,6050.0,13.0,4.0
9989,サンドラッグ,1,6100.0,14.0,4.0
9990,サックスバー　ホールディングス,1,6100.0,14.0,6.0
9991,ジェコス,1,6050.0,13.0,7.0
9992,理研グリーン,3,6050.0,13.0,
9993,ヤマザワ,1,6100.0,14.0,7.0
9994,やまや,1,6100.0,14.0,7.0
9995,ルネサスイーストン,1,6050.0,13.0,7.0
9996,サトー商会,3,6050.0,13.0,
9997,ベルーナ,1,6100.0,14.0,7.0
